field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_params,1661828
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_edges,134570
num_samples,310
input_dim,102
output_dim,4
dataset_build_time_s,5.9281699657440186
single_sample_latency_ms,805.574893951416
avg_latency_ms,636.1249862178679
p50_latency_ms,654.3400287628174
p95_latency_ms,661.7445349693298
total_inference_time_s,198.0211136341095
latency_s_per_iteration,0.6387777859164823
throughput_samples_per_s,1.5654896304279846
throughput_from_latency_samples_per_s,1.5720181122668677
avg_total_loss,0.19473011781191152
avg_pressure_loss,0.011082049324026993
avg_vx_loss,0.055001967796875585
avg_vy_loss,0.051866724966995174
avg_vz_loss,0.042727179633032894
avg_power_w,8.097158004158004
median_power_w,8.065
peak_power_w,9.189
energy_j_total,1602.3734532365766
energy_j_per_sample_est,5.150804523798909
energy_j_per_sample_from_total,5.168946623343795
edp_j_s,3.276555456712513
avg_gpu_util_pct,38.82432432432432
peak_gpu_util_pct,77.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,33.074670824670825
avg_ram_used_mb,5644.107068607069
peak_ram_used_mb,5729.0
ram_total_mb,7620.0
max_temp_c,56.093
peak_gpu_mem_mb,0.0
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r2/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r2/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r2/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r2/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r2/logs/tegrastats_completion_full_bf16_r2.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r2/logs/virso_inference_completion_full_bf16_r2.log
Tegrastats_time_stamps_count,962
amp_mode,bf16
amp_resolved_dtype,torch.bfloat16
collab_skip,1
elapsed_s,197.89299988746643
embed,1
inference_elapsed_wall_s,198.0211136341095
inference_end_wall_s,1781161627.0820138
inference_start_wall_s,1781161429.0609002
k_neighbors,30
max_mode,64
mean_dt_s,0.20592403734387765
model_checkpoint_name,sp2gno_final.pth
num_layers,10
power_source,VDD_IN/POM_5V_IN preferred; fallback sum/common rails
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r2/reports
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r2
run_ts,completion_full_bf16_r2
spatial,1
spectral,1
spectral_skip,1
width,48
